PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,First_name,Surname,deck,num,side,Age Interval,expenses,Transported
8168_02,Earth,False,TRAPPIST-1e,32.0,False,293.0,889.0,1.0,1.0,200.0,Lison Boyers,Lison,Boyers,F,1561,S,30-36,1384.0,False
1491_03,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,,,,G,240,P,0-6,0.0,True
6572_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,4.0,336.0,304.0,0.0,Geney Rothewson,Geney,Rothewson,F,1256,S,24-30,644.0,False
9227_01,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Glendy Hinglendez,Glendy,Hinglendez,G,1498,P,6-12,0.0,False
5515_01,Earth,False,TRAPPIST-1e,22.0,False,758.0,0.0,46.0,0.0,0.0,Feryla Prestonard,Feryla,Prestonard,F,1141,P,18-24,804.0,False
2551_01,Earth,False,TRAPPIST-1e,32.0,False,238.0,156.0,3.0,2.0,324.0,Marlly Gamberson,Marlly,Gamberson,F,523,P,30-36,723.0,False
9119_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Grette Miltongson,Grette,Miltongson,G,1483,P,12-18,0.0,False
3326_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,180.10738255033556,1519.0,0.0,4.0,Bretty Llobsoney,Bretty,Llobsoney,E,222,S,42-48,1703.1073825503356,False
3715_01,Earth,True,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,Jasony Hubbarton,Jasony,Hubbarton,G,602,P,0-6,0.0,False
4658_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,823.0,0.0,1821.0,1508.0,Taurah Bradiary,Taurah,Bradiary,D,147,S,24-30,4152.0,False
6684_01,Europa,False,TRAPPIST-1e,57.0,False,0.0,218.0,0.0,8522.0,0.0,Geons Exhaft,Geons,Exhaft,C,210,P,54-60,8740.0,False
3169_01,Earth,False,TRAPPIST-1e,26.0,False,207.0,350.0,74.0,0.0,3.0,Lyn Leblanchez,Lyn,Leblanchez,F,598,S,24-30,634.0,True
7707_01,Earth,False,TRAPPIST-1e,23.0,False,40.0,4.0,9.0,318.0,1413.0,Etha Simmonders,Etha,Simmonders,G,1237,P,18-24,1784.0,False
7821_01,Earth,False,TRAPPIST-1e,23.0,False,535.0,3.0,17.0,0.0,214.0,Cinda Mcdowns,Cinda,Mcdowns,G,1264,S,18-24,769.0,False
8710_01,Earth,False,PSO J318.5-22,24.0,False,312.0,227.0,50.0,0.0,0.0,Frandy Scheron,Frandy,Scheron,F,1688,S,24-30,589.0,False
0101_01,Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Book Trad,Book,Trad,,,,30-36,0.0,True
8165_01,Mars,False,TRAPPIST-1e,29.0,False,279.0,11.0,40.0,718.0,0.0,Labix One,Labix,One,E,525,P,24-30,1048.0,False
5322_01,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Allift Parté,Allift,Parté,F,1090,P,18-24,0.0,True
2508_01,Europa,True,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,Preonon Switud,Preonon,Switud,D,86,S,54-60,0.0,True
3750_01,Earth,False,TRAPPIST-1e,18.0,False,64.0,0.0,3.0,3440.0,5.0,Antone Mayods,Antone,Mayods,F,775,P,18-24,3512.0,False
5090_02,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Luzel Willy,Luzel,Willy,G,821,P,0-6,0.0,False
1304_06,Earth,False,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,Margia Powenoble,Margia,Powenoble,E,82,P,0-6,0.0,True
1444_01,Europa,False,TRAPPIST-1e,30.0,False,50.0,1248.0,0.0,1.0,912.0,Luxion Coarswing,Luxion,Coarswing,C,55,S,30-36,2211.0,True
6744_02,Mars,False,TRAPPIST-1e,38.0,False,1717.0,16.0,39.0,0.0,48.0,Ane Nan,Ane,Nan,F,1399,P,36-42,1820.0,False
1783_01,Earth,False,55 Cancri e,42.0,False,28.0,0.0,0.0,0.0,591.0,Carma Garnettiz,Carma,Garnettiz,G,281,S,42-48,619.0,False
0170_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,221.0,567.0,Mollie Mcmahoney,Mollie,Mcmahoney,E,10,S,24-30,788.0,False
0870_01,Earth,False,PSO J318.5-22,28.0,False,112.0,473.0,0.0,92.0,0.0,Dessie Maynardner,Dessie,Maynardner,G,126,P,24-30,677.0,False
4668_01,Europa,True,55 Cancri e,64.0,False,0.0,0.0,0.0,0.0,0.0,Syrmion Scerodbox,Syrmion,Scerodbox,C,180,S,60-66,0.0,True
0384_01,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Cliney Simpsonks,Cliney,Simpsonks,G,56,S,0-6,0.0,True
0615_01,Earth,True,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,Blancy Pollarkeeks,Blancy,Pollarkeeks,G,92,S,54-60,0.0,False
1767_02,Europa,False,TRAPPIST-1e,50.0,False,3677.0,782.0,0.0,6.0,1168.0,Decruxa Stewder,Decruxa,Stewder,C,65,S,48-54,5633.0,True
5363_01,Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Crowk Apeau,Crowk,Apeau,F,1102,P,36-42,0.0,True
0091_02,Earth,False,TRAPPIST-1e,27.0,False,1.0,697.0,31.0,188.0,0.0,Tinez Yorkland,Tinez,Yorkland,F,20,S,24-30,917.0,False
3962_01,Earth,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Hughy Guerson,Hughy,Guerson,G,647,P,12-18,0.0,True
8339_02,Europa,False,TRAPPIST-1e,22.0,False,0.0,3716.0,0.0,1098.0,2065.0,Eleb Dratembid,Eleb,Dratembid,D,246,S,18-24,6879.0,False
1588_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Errima Fullous,Errima,Fullous,E,99,P,24-30,0.0,True
1146_01,Earth,False,55 Cancri e,26.0,False,620.0,0.0,187.0,0.0,1304.0,Dianie Roses,Dianie,Roses,F,232,P,24-30,2111.0,False
7904_01,Earth,True,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,Joelan Pughlinsons,Joelan,Pughlinsons,,,,48-54,0.0,True
0220_07,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Guye Wilsoney,Guye,Wilsoney,G,37,P,12-18,0.0,True
6934_02,Mars,False,55 Cancri e,16.0,False,1228.0,0.0,450.0,446.0,98.24074074074075,Bleark Nutty,Bleark,Nutty,E,443,P,12-18,2222.240740740741,False
0946_01,Earth,False,TRAPPIST-1e,19.0,False,72.0,5.0,0.0,342.0,188.0,Verly Emenez,Verly,Emenez,F,198,P,18-24,607.0,True
7976_01,Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Leonyl Meltonway,Leonyl,Meltonway,G,1289,S,12-18,0.0,True
1095_01,Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Alhail Drelcate,Alhail,Drelcate,,,,30-36,0.0,True
2651_01,Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,Sarid Geakerat,Sarid,Geakerat,B,100,S,42-48,0.0,True
2296_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Kencey Patteraley,Kencey,Patteraley,G,369,P,18-24,0.0,True
7320_01,Earth,False,TRAPPIST-1e,26.0,False,814.0,0.0,29.0,16.0,181.0,Tracia Fuentryoung,Tracia,Fuentryoung,F,1517,P,24-30,1040.0,False
7395_01,Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Schelik Suasharic,Schelik,Suasharic,B,277,S,12-18,0.0,True
5122_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,464.0,321.0,0.0,90.0,Line Knoxtones,Line,Knoxtones,F,981,S,24-30,875.0,True
4462_01,Earth,False,TRAPPIST-1e,20.0,False,399.0,77.0,311.0,0.0,16.0,Gillie Bullerson,Gillie,Bullerson,F,918,P,18-24,803.0,False
0672_01,Earth,False,TRAPPIST-1e,25.0,False,1.0,0.0,38.0,7.0,740.0,Josey Carreralend,Josey,Carreralend,G,103,P,24-30,786.0,False
8081_01,Europa,False,55 Cancri e,39.0,False,2.0,15450.0,336.0,1.0,904.0,Mesarga Ambleetive,Mesarga,Ambleetive,D,251,P,36-42,16693.0,True
0321_01,Mars,False,TRAPPIST-1e,59.0,True,1018.0,0.0,209.0,0.0,0.0,Quites Bache,Quites,Bache,F,61,S,54-60,1227.0,False
0542_01,Earth,False,TRAPPIST-1e,26.0,False,9.0,0.0,0.0,0.0,878.0,Landa Ments,Landa,Ments,G,84,P,24-30,887.0,False
4973_01,Earth,False,TRAPPIST-1e,43.0,False,957.0,0.0,1.0,0.0,39.0,Paulie Stephendsey,Paulie,Stephendsey,E,309,P,42-48,997.0,False
0202_01,Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Pomera Embleng,Pomera,Embleng,B,9,P,42-48,0.0,True
5756_05,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Fery Briggston,Fery,Briggston,F,1194,P,18-24,0.0,True
0378_07,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Achib Pirejus,Achib,Pirejus,B,11,S,30-36,0.0,True
7289_01,Europa,False,55 Cancri e,52.0,False,360.0,1314.0,8.0,641.0,66.0,Naschab Purellliss,Naschab,Purellliss,A,78,P,48-54,2389.0,True
1056_02,Mars,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Otlios Ble,Otlios,Ble,F,218,P,30-36,0.0,True
3710_01,Earth,False,55 Cancri e,35.0,False,432.0,0.0,377.0,0.0,0.0,Brie Loverceson,Brie,Loverceson,G,601,P,30-36,809.0,False
5768_02,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Izarfik Cattle,Izarfik,Cattle,B,193,P,18-24,0.0,True
6327_01,Mars,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Rahars Casty,Rahars,Casty,F,1308,P,6-12,0.0,True
8684_01,Earth,False,TRAPPIST-1e,18.0,False,1.0,1.0,0.0,226.0,488.0,Carly Meleon,Carly,Meleon,F,1788,P,18-24,716.0,False
0463_01,Mars,False,TRAPPIST-1e,34.0,False,865.0,0.0,257.0,143.2566371681416,35.0,Grats Staf,Grats,Staf,F,100,P,30-36,1300.2566371681417,False
8961_05,Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Rena Blancoy,Rena,Blancoy,G,1455,P,12-18,0.0,False
2126_01,Earth,False,TRAPPIST-1e,27.0,False,717.0,0.0,0.0,0.0,0.0,Natha Ricews,Natha,Ricews,F,415,S,24-30,717.0,False
1240_01,Earth,False,TRAPPIST-1e,40.0,False,889.0,185.0,0.0,0.0,28.0,Nelsie Bookson,Nelsie,Bookson,F,238,S,36-42,1102.0,True
8661_01,Earth,False,TRAPPIST-1e,19.0,False,886.0,0.0,0.0,1587.0,12.0,Herina Pierry,Herina,Pierry,F,1675,S,18-24,2485.0,False
4755_01,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,,,,F,965,P,30-36,0.0,True
3329_01,Earth,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Lorie Krampbelles,Lorie,Krampbelles,G,544,P,54-60,0.0,True
0650_01,Earth,True,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,Eulah Hammonton,Eulah,Hammonton,G,95,S,0-6,0.0,True
4334_01,Europa,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Shamak Trupistic,Shamak,Trupistic,A,53,S,42-48,0.0,True
2668_02,Earth,False,55 Cancri e,34.0,False,0.0,382.0,0.0,87.0,236.0,Adamie Ingston,Adamie,Ingston,G,424,S,30-36,705.0,False
8900_01,Earth,False,TRAPPIST-1e,19.0,False,23.0,659.0,0.0,15.0,113.0,Stal Landolphrey,Stal,Landolphrey,G,1441,P,18-24,810.0,False
0044_03,Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,Cassa Coopelandez,Cassa,Coopelandez,G,3,P,18-24,0.0,True
6787_06,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Joelan Booneid,Joelan,Booneid,F,1411,P,0-6,0.0,True
2547_01,Europa,False,55 Cancri e,37.0,False,0.0,100.0,0.0,1402.0,1462.0,Alatrix Sometery,Alatrix,Sometery,,,,36-42,2964.0,False
2009_01,Europa,False,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Aldibah Contery,Aldibah,Contery,B,59,P,30-36,0.0,False
5733_02,Earth,False,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,1191.0,109.0,Tricky Buckeelez,Tricky,Buckeelez,F,1188,P,24-30,1300.0,False
8442_01,Mars,False,TRAPPIST-1e,32.0,False,857.0,158.0,0.0,33.0,0.0,Dakes Fatte,Dakes,Fatte,E,540,P,30-36,1048.0,False
8252_03,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Lorian Nieldsond,Lorian,Nieldsond,G,1341,P,6-12,0.0,False
9126_01,Mars,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Hones Knie,Hones,Knie,E,600,S,48-54,0.0,True
4413_01,Earth,False,TRAPPIST-1e,33.0,False,0.0,0.0,232.0,0.0,622.0,Loria Sweekstarks,Loria,Sweekstarks,G,722,S,30-36,854.0,False
4841_02,Europa,False,TRAPPIST-1e,21.0,False,12.0,1855.0,0.0,1381.0,358.0,Plas Prefule,Plas,Prefule,B,192,S,18-24,3606.0,False
8252_02,Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Thondy Nieldsond,Thondy,Nieldsond,G,1341,P,6-12,0.0,False
7307_01,Earth,False,TRAPPIST-1e,39.0,False,19.0,102.0,0.0,678.0,0.0,Velyne Hubbarton,Velyne,Hubbarton,F,1405,S,36-42,799.0,False
4207_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Scepton Perable,Scepton,Perable,B,163,S,24-30,0.0,True
1041_01,Europa,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Algrafi Heedry,Algrafi,Heedry,,,,42-48,0.0,True
7106_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Oalls Derry,Oalls,Derry,F,1357,S,18-24,0.0,True
7656_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Moniey Belley,Moniey,Belley,G,1244,S,12-18,0.0,False
5601_01,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Bertle Vandan,Bertle,Vandan,G,904,S,0-6,0.0,True
2595_04,Mars,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Treynx Fle,Treynx,Fle,F,533,P,6-12,0.0,True
2571_01,Earth,False,TRAPPIST-1e,28.0,False,145.0,8.0,557.0,0.0,74.0,Janee Lamberguson,Janee,Lamberguson,G,414,P,24-30,784.0,True
5423_02,Mars,False,TRAPPIST-1e,28.0,False,142.0,0.0,1878.0,62.0,0.0,Cranch Prine,Cranch,Prine,E,341,P,24-30,2082.0,True
4485_02,Mars,False,TRAPPIST-1e,35.0,False,1219.0,0.0,1742.0,740.0,0.0,Mos Tirte,Mos,Tirte,F,922,P,30-36,3701.0,False
3555_01,Earth,False,TRAPPIST-1e,28.0,False,766.0,0.0,1.0,258.0,26.0,Gwendy Sykess,Gwendy,Sykess,F,735,P,24-30,1051.0,True
0809_03,Mars,False,TRAPPIST-1e,42.0,False,836.0,0.0,51.0,304.0,0.0,Smal Meake,Smal,Meake,F,151,S,42-48,1191.0,False
5063_01,Earth,False,TRAPPIST-1e,18.0,False,218.5260989010989,794.0,16.0,0.0,0.0,Kennie Solinez,Kennie,Solinez,G,830,S,18-24,1028.526098901099,True
3835_01,Earth,False,PSO J318.5-22,63.0,False,1.0,897.0,0.0,0.0,8.0,Berna Tersony,Berna,Tersony,E,255,S,60-66,906.0,False
4472_02,Earth,False,TRAPPIST-1e,27.0,False,110.0,0.0,638.0,0.0,0.0,Kerrie Bartez,Kerrie,Bartez,F,920,P,24-30,748.0,False
5827_01,Earth,False,TRAPPIST-1e,53.0,False,0.0,68.0,0.0,920.0,4.0,Anthia Willangsey,Anthia,Willangsey,G,945,S,48-54,992.0,True
5790_01,Europa,False,TRAPPIST-1e,46.0,False,0.0,1068.0,945.0,2587.0,811.0,Markard Distured,Markard,Distured,C,218,S,42-48,5411.0,False
0770_01,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Alendy Mclardson,Alendy,Mclardson,G,117,S,0-6,0.0,False
7452_02,Europa,False,55 Cancri e,26.0,False,286.0,3387.0,575.0,213.0,548.0,Mirfark Sloweber,Mirfark,Sloweber,B,281,S,24-30,5009.0,True
8015_01,Europa,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Kitauon Pulgaly,Kitauon,Pulgaly,B,315,S,0-6,0.0,True
3161_01,Europa,False,55 Cancri e,56.0,False,0.0,323.0,971.0,58.0,4240.0,Batan Roustorly,Batan,Roustorly,E,208,S,54-60,5592.0,False
4006_05,Earth,False,55 Cancri e,52.0,False,0.0,704.0,0.0,0.0,274.7155963302752,Evaned Wolfaddox,Evaned,Wolfaddox,F,759,S,48-54,978.7155963302753,True
4440_01,Earth,False,TRAPPIST-1e,23.0,False,218.5260989010989,282.0,0.0,0.0,71.0,Aarone Sweett,Aarone,Sweett,F,911,P,18-24,571.5260989010989,True
3547_01,Mars,False,55 Cancri e,21.0,False,1099.0,86.21764705882353,1820.0,0.0,0.0,Smarve Canie,Smarve,Canie,D,112,S,18-24,3005.217647058824,False
2724_02,Mars,False,TRAPPIST-1e,48.0,False,1200.0,0.0,38.0,48.0,0.0,Manth Merte,Manth,Merte,F,564,P,48-54,1286.0,False
6116_01,Mars,False,TRAPPIST-1e,28.0,False,828.0,0.0,72.0,6.0,0.0,Boon Hart,Boon,Hart,F,1167,S,24-30,906.0,False
2672_01,Earth,False,PSO J318.5-22,21.0,False,970.0,0.0,213.0,8.0,86.0,Lillia Waltonson,Lillia,Waltonson,F,555,P,18-24,1277.0,False
4774_04,Mars,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Gicks Perty,Gicks,Perty,F,972,P,6-12,0.0,True
7395_03,Europa,False,TRAPPIST-1e,38.0,False,4.0,5974.0,0.0,3682.0,197.0,Algeno Suasharic,Algeno,Suasharic,B,277,S,36-42,9857.0,False
7895_01,Earth,False,55 Cancri e,21.0,False,102.0,9.0,21.0,464.0,104.0,Lynez Brooke,Lynez,Brooke,F,1509,S,18-24,700.0,False
7698_01,Mars,False,TRAPPIST-1e,39.0,False,332.0,0.0,728.0,2.0,86.0,Beres Derte,Beres,Derte,F,1602,P,36-42,1148.0,True
0680_01,Earth,True,PSO J318.5-22,45.0,False,0.0,0.0,0.0,0.0,0.0,Garyan Garnes,Garyan,Garnes,G,105,P,42-48,0.0,False
6757_01,Mars,False,TRAPPIST-1e,53.0,False,1964.0,0.0,635.0,0.0,0.0,Eaturs Dato,Eaturs,Dato,F,1292,S,48-54,2599.0,False
7671_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,7.0,31.0,700.0,0.0,Daley Patthews,Daley,Patthews,F,1466,S,24-30,738.0,False
5867_01,Earth,False,TRAPPIST-1e,45.0,False,231.1476510067114,0.0,0.0,1501.0,24.0,Noria Rocknight,Noria,Rocknight,F,1212,P,42-48,1756.1476510067114,False
7219_02,Europa,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Pheino Arible,Pheino,Arible,C,235,P,0-6,0.0,False
5622_01,Earth,False,TRAPPIST-1e,68.0,False,0.0,0.0,970.0,0.0,0.0,Jenn Nolds,Jenn,Nolds,F,1076,S,66-72,970.0,True
1542_01,Mars,False,TRAPPIST-1e,13.0,False,7172.0,0.0,157.0,20.0,0.0,Tot Seche,Tot,Seche,F,299,S,12-18,7349.0,False
5954_01,Mars,False,TRAPPIST-1e,25.0,False,2093.0,0.0,6.0,0.0,0.0,Lift Port,Lift,Port,E,391,S,24-30,2099.0,False
1461_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Naomin Gordond,Naomin,Gordond,G,224,S,18-24,0.0,False
3662_02,Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Betenar Poselfle,Betenar,Poselfle,B,142,S,36-42,0.0,True
3655_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,432.0,0.0,3003.0,0.0,Deandy Moreman,Deandy,Moreman,F,690,S,12-18,3435.0,False
6891_01,Mars,False,TRAPPIST-1e,27.0,False,725.0,0.0,1660.0,0.0,0.0,Treynx Casty,Treynx,Casty,D,215,P,24-30,2385.0,True
9178_01,Earth,False,TRAPPIST-1e,53.0,False,49.0,584.0,0.0,0.0,70.0,Ernard Barnoldeney,Ernard,Barnoldeney,F,1877,P,48-54,703.0,False
0638_01,Europa,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,Eleonon Geoconne,Eleonon,Geoconne,B,28,P,18-24,0.0,True
3703_02,Mars,False,TRAPPIST-1e,20.0,False,1377.0,267.0,36.0,0.0,0.0,Shersp Coflé,Shersp,Coflé,F,768,P,18-24,1680.0,False
7684_01,Europa,False,TRAPPIST-1e,24.0,False,812.0,5450.0,0.0,1.0,262.0,Cheratz Ressing,Cheratz,Ressing,C,286,S,24-30,6525.0,True
2627_01,Earth,False,PSO J318.5-22,40.0,False,0.0,228.0,5.0,454.0,1.0,Idave Kerristicey,Idave,Kerristicey,F,544,P,36-42,688.0,False
6691_01,Earth,False,TRAPPIST-1e,28.0,False,62.0,202.0,542.0,0.0,236.4214876033058,Pamont Schwardson,Pamont,Schwardson,F,1390,P,24-30,1042.4214876033059,True
3103_01,Europa,False,TRAPPIST-1e,52.0,True,0.0,7452.0,0.0,1158.0,7979.0,Aldibah Baleful,Aldibah,Baleful,B,102,P,48-54,16589.0,False
6560_01,Earth,False,TRAPPIST-1e,41.0,False,699.0,0.0,0.0,2.0,31.0,Rhonya Reynoldez,Rhonya,Reynoldez,F,1253,S,36-42,732.0,True
3459_01,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Herry Hutchinton,Herry,Hutchinton,G,560,S,36-42,0.0,True
6764_01,Mars,False,TRAPPIST-1e,32.0,False,2937.0,60.0,696.0,0.0,0.0,Single Rake,Single,Rake,F,1294,S,30-36,3693.0,False
5623_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Helly Gouldensen,Helly,Gouldensen,G,898,P,12-18,0.0,True
4001_05,Earth,False,TRAPPIST-1e,34.0,False,0.0,847.0,14.0,0.0,0.0,Brancy Lowelliott,Brancy,Lowelliott,F,758,S,30-36,861.0,True
6894_01,Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,,,,F,1319,S,36-42,0.0,True
5909_03,Earth,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Holey Fryan,Holey,Fryan,G,961,S,0-6,0.0,True
4961_01,Mars,False,TRAPPIST-1e,32.0,False,1016.0,0.0,307.0,5.0,76.3391304347826,Ane Read,Ane,Read,F,942,S,30-36,1404.3391304347826,True
5717_01,Earth,False,TRAPPIST-1e,59.0,False,0.0,664.0,0.0,144.0,141.0,Wardan Fowles,Wardan,Fowles,G,917,P,54-60,949.0,True
7716_01,Europa,True,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,Marazha Panspic,Marazha,Panspic,E,500,P,48-54,0.0,True
0205_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,2.0,66.0,0.0,705.0,Carma Oneiles,Carma,Oneiles,G,34,S,24-30,773.0,False
0750_01,Earth,False,55 Cancri e,22.0,False,15.0,142.0,0.0,41.0,493.0,Tiney Kramosley,Tiney,Kramosley,F,140,S,18-24,691.0,False
3332_01,Mars,False,55 Cancri e,48.0,False,824.0,2.0,830.0,298.0,0.0,Blat Flité,Blat,Flité,D,107,S,48-54,1954.0,False
7464_01,Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Lynnie Hickett,Lynnie,Hickett,G,1207,P,6-12,0.0,True
1980_01,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Scotte Browlerson,Scotte,Browlerson,G,312,S,0-6,0.0,True
2599_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Hery Bardinard,Hery,Bardinard,,,,18-24,0.0,False
6490_01,Europa,True,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,Errairk Ineded,Errairk,Ineded,C,201,P,54-60,0.0,True
4109_01,Earth,False,TRAPPIST-1e,19.0,False,169.0,399.0,213.46502057613168,97.0,0.0,Karlie Beangley,Karlie,Beangley,F,843,P,18-24,878.4650205761317,True
7191_01,Earth,False,TRAPPIST-1e,14.0,False,0.0,0.0,766.0,0.0,0.0,Wenny Bushafford,Wenny,Bushafford,F,1490,P,12-18,766.0,False
6829_02,Earth,False,TRAPPIST-1e,49.0,False,355.0,449.0,8.0,0.0,0.0,Arllia Hubbarrison,Arllia,Hubbarrison,G,1109,P,48-54,812.0,False
2581_01,Earth,False,TRAPPIST-1e,20.0,False,496.0,20.0,16.0,0.0,254.0,Eulah Conney,Eulah,Conney,E,156,P,18-24,786.0,False
5217_01,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Sitron Briouse,Sitron,Briouse,B,177,P,18-24,0.0,True
8618_02,Europa,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Jihonon Resendent,Jihonon,Resendent,B,336,S,12-18,0.0,True
1165_01,Europa,False,55 Cancri e,46.0,False,0.0,7201.0,0.0,32.0,2587.0,Azhah Heermy,Azhah,Heermy,B,44,P,42-48,9820.0,False
5375_02,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Quarke Tramsor,Quarke,Tramsor,C,210,S,24-30,0.0,True
7697_02,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Grumak Fusimodent,Grumak,Fusimodent,B,295,S,24-30,0.0,True
6652_01,Earth,False,PSO J318.5-22,39.0,False,0.0,69.0,29.0,424.0,18.0,Amyra Hersons,Amyra,Hersons,,,,36-42,540.0,False
1051_01,Earth,False,TRAPPIST-1e,21.0,False,2.0,447.0,81.0,74.0,206.04861111111111,Frandy Warrison,Frandy,Warrison,F,197,S,18-24,810.0486111111111,False
4147_01,Europa,False,TRAPPIST-1e,54.0,False,0.0,2164.4285714285716,0.0,3200.0,0.0,Caphact Lendly,Caphact,Lendly,C,149,S,54-60,5364.428571428572,True
3609_03,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Eltais Fralledic,Eltais,Fralledic,C,118,P,24-30,0.0,True
